city,state_name,county_name,lat,lng,id
Websters Crossing,New York,Livingston,42.6662,-77.6367,1840024085
Limaville,Ohio,Stark,40.9843,-81.1481,1840011911
Damon,Texas,Brazoria,29.2832,-95.7408,1840019668
Malden,Washington,Whitman,47.2296,-117.4731,1840022313
Albert,Kansas,Barton,38.454,-99.0111,1840007482
Del Mar Heights,Texas,Cameron,26.0567,-97.4236,1840037041
Addington,Oklahoma,Jefferson,34.2431,-97.9661,1840021919
Dallas,South Dakota,Gregory,43.2379,-99.5175,1840000364
Spaulding,Oklahoma,Hughes,35.0132,-96.4404,1840022791
Spragueville,Iowa,Jackson,42.0716,-90.4327,1840009138
Stones Landing,California,Lassen,40.6974,-120.731,1840143489
Randsburg,California,Kern,35.368,-117.6607,1840019139
Longdale,Oklahoma,Blaine,36.1338,-98.5512,1840021687
Venetie,Alaska,Yukon-Koyukuk,67.0206,-146.3741,1840023441
Priddy,Texas,Mills,31.676,-98.5114,1840036313
Myrtlewood,Alabama,Marengo,32.2521,-87.9492,1840016994
Wawaka,Indiana,Noble,41.457,-85.4822,1840055849
Conner,Montana,Ravalli,45.929,-114.1326,1840023867
Dales,California,Tehama,40.3155,-122.0604,1840045855
Elizaville,Kentucky,Fleming,38.4167,-83.8243,1840026742
Claire City,South Dakota,Roberts,45.8566,-97.1035,1840000263
Blodgett Landing,New Hampshire,Merrimack,43.3757,-72.0392,1840026152
Prospect,Indiana,Orange,38.5781,-86.6142,1840056155
Lakeside Village,Oklahoma,Comanche,34.8003,-98.3809,1840096444
Furnace Creek,California,Inyo,36.4277,-116.8747,1840028343
Viola,Delaware,Kent,39.0429,-75.5715,1840003807
Loomis,Washington,Okanogan,48.8234,-119.6397,1840025235
Taft,Louisiana,St. Charles,29.9854,-90.4533,1840013978
Meadows of Dan,Virginia,Patrick,36.7386,-80.3973,1840142876
West Hampton Dunes,New York,Suffolk,40.7777,-72.7131,1840034029
Exeter,Illinois,Scott,39.7191,-90.4961,1840012565
Hookstown,Pennsylvania,Beaver,40.5989,-80.4738,1840003585
Ware Place,South Carolina,Greenville,34.6266,-82.3881,1840026954
Mount Auburn,Indiana,Wayne,39.8123,-85.1905,1840009497
Reid,Maryland,Washington,39.7126,-77.6793,1840024409
Nescatunga,Oklahoma,Alfalfa,36.7543,-98.156,1840034659
Mountain,North Dakota,Pembina,48.6843,-97.8648,1840000015
New Pine Creek,California,Modoc,41.9872,-120.3009,1840137757
Crystal,North Dakota,Pembina,48.5981,-97.6685,1840000012
Bernard,Iowa,Dubuque,42.3133,-90.8319,1840006931
Providence,Alabama,Marengo,32.3424,-87.7761,1840018105
Pearl,Illinois,Pike,39.4597,-90.6237,1840012538
Horntown,Oklahoma,Hughes,35.0869,-96.2476,1840021819
Twin Lakes,Washington,Ferry,48.2622,-118.3591,1840042118
Montpelier,North Dakota,Stutsman,46.6987,-98.5884,1840000156
Avoca,Minnesota,Murray,43.949,-95.6465,1840006802
Maples,Indiana,Allen,41.0128,-84.9691,1840055119
Heathsville,Virginia,Northumberland,37.92,-76.4785,1840026795
Oak Hill-Piney,Oklahoma,Delaware,36.3787,-94.7265,1840150795
Whitley Gardens,California,San Luis Obispo,35.6574,-120.507,1840024943
Lanse,Pennsylvania,Clearfield,40.9751,-78.1295,1840100044
Quemado,Texas,Maverick,28.9471,-100.6238,1840019689
Pony,Montana,Madison,45.6628,-111.8826,1840023899
South Center,Indiana,LaPorte,41.4764,-86.64,1840055643
Santa Cruz,Arizona,Pinal,33.2327,-112.1594,1840025878
Marlboro,New Jersey,Cumberland,39.486,-75.3215,1840153041
Jolmaville,Wisconsin,Ashland,46.433,-90.7498,1840153097
Othello,New Jersey,Cumberland,39.4114,-75.3426,1840081166
Stevens Creek,Virginia,Grayson,36.7314,-80.9943,1840037371
Tuckers Crossroads,Tennessee,Wilson,36.2066,-86.1676,1840110621
Fountain Hill,Arkansas,Ashley,33.3575,-91.8511,1840016877
Chitina,Alaska,Copper River,61.5276,-144.2991,1840023394
Lake Annette,Missouri,Cass,38.6544,-94.508,1840008612
Whiterocks,Utah,Uintah,40.4721,-109.9412,1840018749
Hague,North Dakota,Emmons,46.0289,-99.9991,1840000206
Brandt,South Dakota,Deuel,44.6669,-96.6252,1840002272
Urbana,Arkansas,Union,33.1585,-92.4453,1840027679
Success,Arkansas,Clay,36.4545,-90.7226,1840016088
Earl,Oklahoma,Johnston,34.2033,-96.8893,1840096403
Naples,South Dakota,Clark,44.7716,-97.5131,1840000293
Franklin,Arizona,Greenlee,32.677,-109.072,1840022950
Newhalen,Alaska,Lake and Peninsula,59.727,-154.897,1840023295
Whitewater,Montana,Phillips,48.7635,-107.6303,1840023743
Graceton,Pennsylvania,Indiana,40.5072,-79.1688,1840026402
Montezuma,Ohio,Mercer,40.4891,-84.5497,1840012005
Dolliver,Iowa,Emmet,43.4636,-94.6142,1840006852
McIntosh,South Dakota,Corson,45.9214,-101.3491,1840002015
Tonto Village,Arizona,Gila,34.3198,-111.1394,1840022868
Bruno,Nebraska,Butler,41.283,-96.9607,1840010270
Douds,Iowa,Van Buren,40.8438,-92.0764,1840005358
Detroit,Kansas,Dickinson,38.936,-97.1269,1840024537
Weeksville,Montana,Sanders,47.5309,-115.0083,1840023777
Curdsville,Kentucky,Daviess,37.7353,-87.3327,1840140696
Browning,Illinois,Schuyler,40.127,-90.373,1840010482
Cutler,Indiana,Carroll,40.4764,-86.5242,1840054550
Brenton,West Virginia,Wyoming,37.6004,-81.6351,1840038221
Preemption,Illinois,Mercer,41.3131,-90.5787,1840051554
Mountville,South Carolina,Laurens,34.3664,-81.9758,1840013585
El Brazil,Texas,Starr,26.4686,-98.7269,1840040705
El Dara,Illinois,Pike,39.6227,-90.9917,1840012533
Southside Chesconessex,Virginia,Accomack,37.7439,-75.7786,1840041865
Brush Creek,Oklahoma,Delaware,36.4165,-94.7838,1840034628
Hope,New Mexico,Eddy,32.8159,-104.7371,1840023032
McDonald,North Carolina,Robeson,34.5537,-79.1763,1840016537
Alpine,Colorado,Rio Grande,37.6877,-106.586,1840024757
Miston,Tennessee,Dyer,36.1604,-89.494,1840110183
Tokeland,Washington,Pacific,46.709,-123.9839,1840018469
Millerville,Minnesota,Douglas,46.0691,-95.5569,1840007772
McKinley,Minnesota,St. Louis,47.5088,-92.4057,1840007690
Melmore,Ohio,Seneca,41.0262,-83.105,1840026352
Stanchfield,Minnesota,Isanti,45.6656,-93.1831,1840025298
Laud,Indiana,Whitley,41.0495,-85.4522,1840029965
Longtown,Missouri,Perry,37.6702,-89.7741,1840009872
Arion,Iowa,Crawford,41.9478,-95.4624,1840007005
Bennett Springs,Nevada,Lincoln,37.7141,-114.4667,1840039790
Lublin,Wisconsin,Taylor,45.0749,-90.7238,1840001570
Guadalupe Guerra,Texas,Starr,26.4108,-99.0819,1840040841
Java,South Dakota,Walworth,45.5038,-99.8839,1840002088
Richards,Texas,Grimes,30.5366,-95.8462,1840036999
Hanna,Oklahoma,McIntosh,35.2022,-95.8896,1840021761
Cyr,Montana,Mineral,47.0002,-114.5879,1840078205
Hansell,Iowa,Franklin,42.7578,-93.1041,1840006911
Media,Illinois,Henderson,40.7694,-90.8327,1840011795
Arthur,Nebraska,Arthur,41.5718,-101.6923,1840011463
Locust Mount,Virginia,Accomack,37.6124,-75.7018,1840139040
South Bend,Nebraska,Cass,41.0022,-96.2474,1840011817
Naples,Illinois,Scott,39.7534,-90.6069,1840009555
Lund,Nevada,White Pine,38.8642,-115.0099,1840024357
Crystal Rock,Ohio,Erie,41.4476,-82.8422,1840026308
Clinton,Pennsylvania,Armstrong,40.7073,-79.5897,1840002059
Mount Hope,Ohio,Holmes,40.6241,-81.7766,1840094386
Knife River,Minnesota,Lake,46.9495,-91.7837,1840031835
Glen Echo Park,Missouri,St. Louis,38.7009,-90.2965,1840012820
Golva,North Dakota,Golden Valley,46.7347,-103.9829,1840000148
Argonne,Wisconsin,Forest,45.6582,-88.8777,1840025284
Triumph,Louisiana,Plaquemines,29.3443,-89.4683,1840025138
Peck,Kansas,Sedgwick,37.4777,-97.3695,1840030104
Kerby,Oregon,Josephine,42.2045,-123.649,1840025483
Depauw,Indiana,Harrison,38.3351,-86.2175,1840029935
Makemie Park,Virginia,Accomack,37.9106,-75.5845,1840024732
New Morgan,Pennsylvania,Berks,40.1834,-75.8896,1840003630
Pierpoint,California,Tulare,36.1405,-118.6296,1840042288
Cumminsville,New York,Livingston,42.5706,-77.7189,1840024067
Burna,Kentucky,Livingston,37.2456,-88.3589,1840026858
Bondurant,Wyoming,Sublette,43.1948,-110.4026,1840017448
Shirleysburg,Pennsylvania,Huntingdon,40.2974,-77.8764,1840001078
Oatman,Arizona,Mohave,35.0275,-114.384,1840023184
State Line City,Indiana,Warren,40.1974,-87.527,1840073799
Kirbyville,Missouri,Taney,36.6294,-93.1568,1840013057
Dellrose,Tennessee,Lincoln,35.1159,-86.8036,1840110768
Argenta,Montana,Beaverhead,45.2788,-112.8607,1840078394
Garfield,New Mexico,Doña Ana,32.7569,-107.2665,1840025083
Oldham,South Dakota,Kingsbury,44.2281,-97.3096,1840000315
Perkinsville,Indiana,Madison,40.1442,-85.8614,1840055385
Scott,Indiana,LaGrange,41.7337,-85.5569,1840055588
Collins,Arkansas,Drew,33.5323,-91.5725,1840001821
Stonyford,California,Colusa,39.3695,-122.5438,1840024472
Mountain View,New Mexico,Cibola,35.0046,-108.3979,1840153135
Council Hill,Oklahoma,Muskogee,35.5558,-95.6525,1840021719
Eggleston,Virginia,Giles,37.2871,-80.6227,1840037360
Mays Lick,Kentucky,Mason,38.517,-83.8452,1840026726
Port Murray,New Jersey,Warren,40.7915,-74.924,1840033389
Eagle Bay,New York,Herkimer,43.7687,-74.8174,1840083543
Ouzinkie,Alaska,Kodiak Island,57.9223,-152.4674,1840023304
Butte City,Idaho,Butte,43.607,-113.2408,1840018628
Goodrich,North Dakota,Sheridan,47.4759,-100.1247,1840000121
Laredo,Missouri,Grundy,40.026,-93.448,1840008379
Kirvin,Texas,Freestone,31.7671,-96.33,1840022135
Tatum,South Carolina,Marlboro,34.6438,-79.5867,1840016588
Grass Range,Montana,Fergus,47.0261,-108.8031,1840021113
Ferguson,Iowa,Marshall,41.9386,-92.8629,1840008110
Spring Hill,Minnesota,Stearns,45.5232,-94.8317,1840008874
Mercer,North Dakota,McLean,47.4905,-100.7104,1840000113
Bickleton,Washington,Klickitat,46.0056,-120.3081,1840017400
Redfield,Kansas,Bourbon,37.8366,-94.882,1840009864
Hico,West Virginia,Fayette,38.1166,-81.0112,1840025680
Berlin,Illinois,Sangamon,39.7569,-89.9024,1840012440
Falls Mills,Virginia,Tazewell,37.2773,-81.3067,1840116984
Evergreen,Missouri,Laclede,37.5486,-92.5961,1840012982
Egeland,North Dakota,Towner,48.6281,-99.098,1840000019
Bloomington,Nebraska,Franklin,40.0938,-99.0384,1840012264
Golden Gate,Illinois,Wayne,38.3589,-88.2046,1840012882
Summit Lake,Wisconsin,Langlade,45.3759,-89.2044,1840025304
McLean,Nebraska,Pierce,42.3861,-97.4682,1840011187
Sportsmans Park,Oregon,Wasco,45.2197,-121.3945,1840148747
Cubero,New Mexico,Cibola,35.0904,-107.5261,1840024963
Naukati Bay,Alaska,Prince of Wales-Hyder,55.8801,-133.1992,1840023516
Stratton Mountain,Vermont,Bennington,43.117,-72.9025,1840149520
Mound City,South Dakota,Campbell,45.7262,-100.0688,1840000260
Marysville,Montana,Lewis and Clark,46.7502,-112.3026,1840023791
Fairview,Wyoming,Lincoln,42.6871,-110.9866,1840017453
Peoria,Oklahoma,Ottawa,36.9156,-94.6696,1840022611
Rapelje,Montana,Stillwater,45.972,-109.2579,1840032667
Geneva,Georgia,Talbot,32.579,-84.5516,1840016957
Walshville,Illinois,Montgomery,39.069,-89.6189,1840012647
Roscoe,Minnesota,Stearns,45.4323,-94.6364,1840008878
Whiteside,Missouri,Lincoln,39.1842,-91.0168,1840012732
Hillisburg,Indiana,Clinton,40.2864,-86.3392,1840056003
Glasgow,Pennsylvania,Beaver,40.6444,-80.508,1840001024
Tschetter Colony,South Dakota,Hutchinson,43.3681,-97.688,1840035908
White Lake,New York,Sullivan,41.6757,-74.8322,1840085928
Harrison,Montana,Madison,45.7045,-111.7844,1840017410
Exline,Iowa,Appanoose,40.6491,-92.8432,1840008315
Pyote,Texas,Ward,31.538,-103.1225,1840022149
Couderay,Wisconsin,Sawyer,45.7976,-91.3005,1840001999
Fowler,Illinois,Adams,40.0088,-91.2578,1840051223
Rendville,Ohio,Perry,39.6199,-82.09,1840012482
Brookhurst,Wyoming,Natrona,42.8618,-106.2272,1840017446
Cushing,Nebraska,Howard,41.2949,-98.3693,1840011661
Baileyville,Illinois,Ogle,42.1984,-89.5946,1840027206
Eldridge,Alabama,Walker,33.922,-87.6202,1840016767
Brooklyn Heights,Missouri,Jasper,37.1694,-94.3856,1840009914
Martinsburg,Iowa,Keokuk,41.1788,-92.2519,1840008217
Hitchcock,South Dakota,Beadle,44.6294,-98.4082,1840002372
Streeter,North Dakota,Stutsman,46.6576,-99.3568,1840001925
Sykeston,North Dakota,Wells,47.466,-99.3993,1840001902
Nottoway Court House,Virginia,Nottoway,37.1271,-78.0734,1840026872
Sylvarena,Mississippi,Smith,32.0144,-89.3818,1840018133
Littleton,West Virginia,Wetzel,39.7024,-80.5147,1840025592
Prathersville,Missouri,Clay,39.3153,-94.2738,1840012675
Biggersville,Mississippi,Alcorn,34.8367,-88.5639,1840032279
McNab,Arkansas,Hempstead,33.6609,-93.8323,1840016760
Sunny Slopes,California,Mono,37.5693,-118.6758,1840076293
Steinauer,Nebraska,Pawnee,40.2073,-96.2329,1840012340
McIntire,Iowa,Mitchell,43.436,-92.5936,1840007970
False Pass,Alaska,Aleutians East,54.8416,-163.348,1840000481
Redbird,Oklahoma,Wagoner,35.8871,-95.5873,1840074909
Lyden,New Mexico,Rio Arriba,36.1537,-106.0147,1840024840
Cassandra,Pennsylvania,Cambria,40.4085,-78.6407,1840001103
Blue Springs,Alabama,Barbour,31.6635,-85.5035,1840015839
Peaceful Village,Missouri,Jefferson,38.467,-90.5427,1840042195
Dexter City,Ohio,Noble,39.6593,-81.4739,1840012465
Plum Branch,South Carolina,McCormick,33.8482,-82.2587,1840016753
Woodston,Kansas,Rooks,39.4539,-99.0981,1840010628
Hallett,Oklahoma,Pawnee,36.2319,-96.5679,1840021657
Cheshire,Ohio,Gallia,38.9502,-82.113,1840010708
Union Level,Virginia,Mecklenburg,36.7071,-78.2319,1840024862
Gowen,Oklahoma,Latimer,34.8781,-95.4742,1840034446
Round Mountain,Texas,Blanco,30.4299,-98.3607,1840022184
Fairview,South Dakota,Lincoln,43.2221,-96.4876,1840002844
Kingdom City,Missouri,Callaway,38.9473,-91.9389,1840012764
Prosser,Nebraska,Adams,40.6877,-98.5777,1840012040
Littlejohn Island,Maine,Cumberland,43.7599,-70.1284,1840024005
Blackfoot,Montana,Glacier,48.5771,-112.8733,1840032793
Flute Springs,Oklahoma,Sequoyah,35.623,-94.8044,1840034639
Menoken,North Dakota,Burleigh,46.8148,-100.5341,1840025257
Adamsville,Pennsylvania,Crawford,41.5111,-80.3716,1840004802
Clitherall,Minnesota,Otter Tail,46.2743,-95.631,1840006650
Iron Junction,Minnesota,St. Louis,47.419,-92.6086,1840007693
Bell Center,Wisconsin,Crawford,43.2916,-90.8257,1840002886
Perryville,Alaska,Lake and Peninsula,55.9315,-159.1559,1840023290
Benjamin Perez,Texas,Starr,26.406,-98.8997,1840040643
Hingham,Montana,Hill,48.5554,-110.4213,1840021054
Rosine,Kentucky,Ohio,37.4523,-86.7374,1840026823
Pine Grove,Oregon,Wasco,45.1135,-121.3553,1840018562
Lyndon,Vermont,Caledonia,44.5154,-72.0134,1840152966
Woodlawn Heights,Indiana,Madison,40.1184,-85.6968,1840030044
Greycliff,Montana,Sweet Grass,45.7588,-109.7799,1840017392
Eagle,Alaska,Southeast Fairbanks,64.7813,-141.1979,1840023475
Hasty,Colorado,Bent,38.0999,-102.9639,1840024704
Burtrum,Minnesota,Todd,45.8658,-94.6874,1840006664
Monterey,Kentucky,Owen,38.4233,-84.8728,1840014277
Nemaha,Nebraska,Nemaha,40.3388,-95.676,1840012148
Saint Charles,South Carolina,Lee,34.0806,-80.2249,1840035747
Mentasta Lake,Alaska,Copper River,62.9867,-143.5191,1840023391
Clawson,Utah,Emery,39.1391,-111.0934,1840022447
Pax,West Virginia,Fayette,37.9098,-81.2648,1840006301
Camptonville,California,Yuba,39.4521,-121.0487,1840025600
Starkville,Colorado,Las Animas,37.1169,-104.5231,1840022546
Uncertain,Texas,Harrison,32.7064,-94.1269,1840022072
Lyons,South Dakota,Minnehaha,43.7249,-96.8662,1840107819
Idalia,Colorado,Yuma,39.7029,-102.2938,1840024318
Portis,Kansas,Osborne,39.5638,-98.6916,1840009578
Dougherty,Iowa,Cerro Gordo,42.922,-93.0361,1840006877
Bejou,Minnesota,Mahnomen,47.4429,-95.9727,1840006616
Pensacola,Oklahoma,Mayes,36.4593,-95.1277,1840022666
Upper Elochoman,Washington,Wahkiakum,46.2404,-123.3246,1840042136
Bear Grass,North Carolina,Martin,35.7664,-77.129,1840015356
Yarmouth,Iowa,Des Moines,41.0245,-91.322,1840029684
Jansen,Colorado,Las Animas,37.1581,-104.5501,1840024761
Worthington,West Virginia,Marion,39.4568,-80.2635,1840005739
Cooke City,Montana,Park,45.0187,-109.9119,1840023883
Haivana Nakya,Arizona,Pima,32.0051,-111.7124,1840023071
Goodwin,South Dakota,Deuel,44.8775,-96.8497,1840002276
Topstone,Connecticut,Western Connecticut,41.2964,-73.4466,1840027300
Stafford,Ohio,Monroe,39.7124,-81.2766,1840012524
Silver Gate,Montana,Park,45.0198,-109.9829,1840023887
Ivan,Arkansas,Dallas,33.9019,-92.4332,1840027743
New Marshfield,Ohio,Athens,39.3254,-82.2166,1840026650
Talmage,Kansas,Dickinson,39.0269,-97.2598,1840024538
Farmington,California,San Joaquin,37.9299,-121.0044,1840017605
Argyle,Iowa,Lee,40.5359,-91.5678,1840029596
Whittlesey,Wisconsin,Taylor,45.2206,-90.3232,1840025310
Heeney,Colorado,Summit,39.8712,-106.3002,1840024367
Central,Alaska,Yukon-Koyukuk,65.5213,-144.6409,1840023433
Townsend,Wisconsin,Oconto,45.3241,-88.5904,1840025315
Bearcreek,Montana,Carbon,45.1606,-109.1575,1840019947
Lumberton,New Mexico,Rio Arriba,36.9328,-106.9352,1840024839
Diehlstadt,Missouri,Scott,36.9593,-89.4324,1840013037
Limestone,Florida,Hardee,27.3673,-81.9048,1840025169
Bowring,Oklahoma,Osage,36.879,-96.1202,1840034418
Sand Fork,West Virginia,Gilmer,38.9154,-80.7477,1840005999
Olive,Oklahoma,Creek,36.0225,-96.4766,1840096479
Nicolaus,California,Sutter,38.8982,-121.5729,1840024524
Mount Ayr,Indiana,Newton,40.9522,-87.2993,1840009326
Naubinway,Michigan,Mackinac,46.0911,-85.4518,1840031651
Westport,South Dakota,Brown,45.6478,-98.4981,1840002031
Albrightsville,Pennsylvania,Carbon,41.0116,-75.6068,1840026377
Sperry,Iowa,Des Moines,40.9572,-91.1557,1840057540
Jugtown,Maryland,Washington,39.6143,-77.5943,1840024403
Port Royal,Virginia,Caroline,38.1657,-77.1989,1840006304
Riverton,Nebraska,Franklin,40.0897,-98.7597,1840012266
Rimini,Montana,Lewis and Clark,46.4919,-112.2496,1840078483
Luke,Maryland,Allegany,39.4766,-79.0593,1840005625
Wheeler,Illinois,Jasper,39.043,-88.3188,1840012763
Homewood,Pennsylvania,Beaver,40.8133,-80.3294,1840003584
Winston,Montana,Broadwater,46.4684,-111.6653,1840018475
Deer Lick,Oklahoma,Delaware,36.4595,-94.7468,1840040357
Post Mountain,California,Trinity,40.416,-123.2316,1840149498
Lower Salem,Ohio,Washington,39.5635,-81.3942,1840012596
Mashantucket,Connecticut,Southeastern Connecticut,41.4645,-71.9745,1840043322
St. Anthony,Iowa,Marshall,42.1235,-93.1975,1840009160
Oreminea,Pennsylvania,Blair,40.4033,-78.2546,1840100679
Valley,Washington,Stevens,48.173,-117.7244,1840025241
Kennedy Meadows,California,Tulare,36.0076,-118.1099,1840042238
Harford,Pennsylvania,Susquehanna,41.7834,-75.7036,1840099636
Strawn,Illinois,Livingston,40.6537,-88.3999,1840011789
Revillo,South Dakota,Grant,45.0154,-96.5712,1840001584
La Grange,California,Stanislaus,37.6636,-120.4635,1840045883
Blawenburg,New Jersey,Somerset,40.4056,-74.6971,1840024272
Keystone,Indiana,Wells,40.5956,-85.2594,1840054980
Manter,Kansas,Stanton,37.5245,-101.8834,1840009880
Waterloo,Alabama,Lauderdale,34.9173,-88.0654,1840016505
Garrett,Illinois,Douglas,39.7973,-88.4247,1840012509
Paradise Hill,Oklahoma,Sequoyah,35.6137,-95.0703,1840022739
Rutland,North Dakota,Sargent,46.0543,-97.5068,1840001985
West Millgrove,Ohio,Wood,41.2428,-83.4915,1840011565
Camrose Colony,Montana,Toole,48.3116,-111.6118,1840145241
Tierra Grande,Texas,Nueces,27.7037,-97.5718,1840037081
Kilkenny,Minnesota,Le Sueur,44.3151,-93.5741,1840007885
Buchanan,North Dakota,Stutsman,47.0626,-98.829,1840000152
Boxley,Indiana,Hamilton,40.1661,-86.1755,1840054350
Vivian,West Virginia,McDowell,37.4172,-81.4923,1840038297
Tselakai Dezza,Utah,San Juan,37.21,-109.609,1840037251
Filley,Nebraska,Gage,40.2851,-96.5339,1840012163
Matoaka,West Virginia,Mercer,37.4182,-81.2417,1840006405
Burnt Prairie,Illinois,White,38.2509,-88.2585,1840010818
Ackworth,Iowa,Warren,41.3642,-93.4723,1840007105
Maxbass,North Dakota,Bottineau,48.7225,-101.1426,1840000008
Lesterville,South Dakota,Yankton,43.0385,-97.5905,1840003061
Servia,Indiana,Wabash,40.9567,-85.7405,1840030020
Bippus,Indiana,Huntington,40.9442,-85.6239,1840029914
Crescent Lake,Oregon,Klamath,43.5097,-121.9354,1840097928
Quantico,Maryland,Wicomico,38.3755,-75.754,1840024671
Alden,Michigan,Antrim,44.8792,-85.2729,1840023914
Poland,Indiana,Clay,39.4442,-86.9508,1840055430
De Soto,Georgia,Sumter,31.9548,-84.0636,1840029398
Fortuna,Missouri,Moniteau,38.5676,-92.797,1840032052
Box,Oklahoma,Sequoyah,35.5784,-94.9718,1840024947
Des Moines,New Mexico,Union,36.7614,-103.8342,1840022632
St. Clairsville,Pennsylvania,Bedford,40.156,-78.5108,1840001405
Rentiesville,Oklahoma,McIntosh,35.5336,-95.4848,1840021760
Adin,California,Modoc,41.1948,-120.9501,1840022383
Marvel,Colorado,La Plata,37.1112,-108.1262,1840028529
Goodyears Bar,California,Sierra,39.5459,-120.888,1840024377
Mackey,Indiana,Gibson,38.2518,-87.3914,1840009802
Rossie,Iowa,Clay,43.0137,-95.1886,1840009059
Osage,Wyoming,Weston,43.9848,-104.4269,1840018629
Chest Springs,Pennsylvania,Cambria,40.5781,-78.6107,1840001104
Wilson,Ohio,Monroe,39.8598,-81.0689,1840012522
Odessa,Minnesota,Big Stone,45.2622,-96.3335,1840007792
Homestown,Missouri,Pemiscot,36.3318,-89.8242,1840007672
Neylandville,Texas,Hunt,33.2006,-96.0054,1840022995
North Blenheim,New York,Schoharie,42.4718,-74.4525,1840084733
Methow,Washington,Okanogan,48.1286,-120.0055,1840025237
Hayward,Missouri,Pemiscot,36.3959,-89.6669,1840025773
Gold Mountain,California,Plumas,39.7613,-120.5191,1840038257
Ojo Caliente,New Mexico,Taos,36.3146,-106.0374,1840146231
Heartwell,Nebraska,Kearney,40.5699,-98.7891,1840012066
Branchville,Connecticut,Western Connecticut,41.268,-73.4433,1840027298
Camden,Missouri,Ray,39.1991,-94.0234,1840007359
Maeystown,Illinois,Monroe,38.2267,-90.2331,1840012897
Elkton,Minnesota,Mower,43.6602,-92.7065,1840007934
St. Louis,Oklahoma,Pottawatomie,35.0812,-96.8598,1840021788
Beaver,Arkansas,Carroll,36.4752,-93.7728,1840015293
Cañones,New Mexico,Rio Arriba,36.1768,-106.4244,1840024822
Pena,Texas,Starr,26.4155,-98.97,1840041420
Wilson City,Missouri,Mississippi,36.9236,-89.223,1840013043
Mazie,Oklahoma,Mayes,36.1425,-95.3303,1840017706
Scotland,Virginia,Surry,37.1812,-76.7966,1840026876
Eureka,Michigan,Clinton,43.1036,-84.5136,1840070730
Kokhanok,Alaska,Lake and Peninsula,59.4158,-154.7457,1840023555
Garvin,Minnesota,Lyon,44.2142,-95.7607,1840007877
Harrold,Texas,Wilbarger,34.0756,-99.0271,1840036459
Claremont,South Dakota,Brown,45.6719,-98.0157,1840000261
Goff,Kansas,Nemaha,39.6641,-95.9317,1840008429
Auburn,West Virginia,Ritchie,39.0961,-80.8562,1840005793
Hannaford,North Dakota,Griggs,47.3141,-98.1889,1840000131
Anegam,Arizona,Pima,32.3742,-112.035,1840023063
Parksville,South Carolina,McCormick,33.7866,-82.2174,1840016752
Parrott,Georgia,Terrell,31.8944,-84.5117,1840017053
Dennis,Mississippi,Tishomingo,34.559,-88.2303,1840032304
Clarksburg,Indiana,Decatur,39.4352,-85.3473,1840025617
Sharon,North Dakota,Steele,47.5974,-97.8994,1840001903
Beaver Bay,Minnesota,Lake,47.2563,-91.3065,1840006602
Longview,Illinois,Champaign,39.8859,-88.0662,1840012222
Merriman,Nebraska,Cherry,42.923,-101.6997,1840011041
Shellytown,Pennsylvania,Blair,40.4091,-78.2105,1840101223
Brandy Station,Virginia,Culpeper,38.4977,-77.8899,1840116806
Belvidere,Tennessee,Franklin,35.1281,-86.1881,1840036009
Burton,Illinois,Adams,39.9079,-91.2492,1840051064
Anselmo,Nebraska,Custer,41.6186,-99.8645,1840010210
Caney Ridge,Oklahoma,Cherokee,35.7637,-94.8828,1840096376
Ahmeek,Michigan,Keweenaw,47.2985,-88.3971,1840010906
Weed,New Mexico,Otero,32.8025,-105.5248,1840025064
Levering,Michigan,Emmet,45.6347,-84.7838,1840025186
Carson Valley,Pennsylvania,Blair,40.4492,-78.4486,1840147656
Peach Orchard,Arkansas,Clay,36.2812,-90.6608,1840014456
Weldon,Iowa,Decatur,40.8973,-93.735,1840010368
Parker,Washington,Yakima,46.5021,-120.4668,1840023856
White Oak,Missouri,Dunklin,36.3299,-90.0276,1840032113
Emington,Illinois,Livingston,40.9693,-88.3578,1840011784
Eagle,Michigan,Clinton,42.8098,-84.7909,1840011022
Jesterville,Maryland,Wicomico,38.2897,-75.8928,1840024666
Vale,South Dakota,Butte,44.6183,-103.3986,1840026113
Mapletown,Pennsylvania,Greene,39.805,-79.9407,1840026588
Loma,Montana,Chouteau,47.9511,-110.4887,1840017321
Chuathbaluk,Alaska,Bethel,61.5746,-159.2489,1840023355
Hazelton,Kansas,Barber,37.0894,-98.4015,1840007614
Cross Anchor,South Carolina,Spartanburg,34.644,-81.8585,1840026958
Gramling,South Carolina,Spartanburg,35.0782,-82.1332,1840026963
Mason,Wisconsin,Bayfield,46.4355,-91.0599,1840003915
Elk Mountain,Wyoming,Carbon,41.6883,-106.4134,1840021311
Anzac Village,New Mexico,Cibola,35.0624,-107.7416,1840042447
Ward,Colorado,Boulder,40.0722,-105.5139,1840022426
Oyens,Iowa,Plymouth,42.8198,-96.058,1840009071
Casmalia,California,Santa Barbara,34.8378,-120.5309,1840022804
Nikolai,Alaska,Yukon-Koyukuk,63.0095,-154.3763,1840023456
Paige,Texas,Bastrop,30.2138,-97.1211,1840036305
Nelson,Missouri,Saline,38.9946,-93.0308,1840008511
Pontotoc,Oklahoma,Johnston,34.4888,-96.629,1840096491
Pinebrook,Texas,Grimes,30.3125,-95.8767,1840145754
Fort Seneca,Ohio,Seneca,41.2044,-83.1679,1840026350
